comment_id,polarity_gold,text_gold,created_at_gold,author_login,owner,repo,review_id,html_url,created_at_kaiaulu,updated_at,comment_user_login,author_association,file_path,start_line,line,original_start_line,original_line,position,diff_hunk,text_kaiaulu,polarity_kaiaulu,commit_id
5609729,2,"Blerg. Do we need/want to support that syntax?""",2013-08-06 05:06:40,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1479#discussion_r5609729,2013-08-06T17:06:40Z,2013-08-10T09:37:05Z,markstory,MEMBER,lib/Cake/Database/Query.php,,,,,1,"@@ -1453,6 +1497,48 @@ public function defaultTypes(array $types = null) {
 	}
 
 /**
+ * Associates a query placeholder to a value and a type.
+ *
+ * If type is expressed as ""atype[]"" (note braces) then it will cause the
+ * placeholder to be re-written dynamically so if the value is an array, it
+ * will create as many placeholders as values are in it. For example ""string[]""
+ * will create several placeholders of type string.
+ *
+ * @param string|integer $token placeholder to be replaced with quoted version
+ * of $value
+ * @param mixed $value the value to be bound
+ * @param string|integer $type the mapped type name, used for casting when sending
+ * to database
+ * @return Query
+ */
+	public function bind($param, $value, $type) {","Blerg. Do we need/want to support that syntax?
",0,8962e041fb4d9c46bb7cd809418d8f6f92cb2daf
4604322,0,"Yes, please.""",2013-06-09 03:19:14,Phally,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1340#discussion_r4604322,2013-06-09T15:19:14Z,2013-06-16T04:10:38Z,Phally,CONTRIBUTOR,lib/Cake/Database/Expression/QueryExpression.php,,,,,1,"@@ -551,9 +551,12 @@ protected function _parseCondition($field, $value, $types) {
 		$type = isset($types[$expression]) ? $types[$expression] : null;
 		$multi = false;
 
-		if (in_array(strtolower(trim($operator)), ['in', 'not in'])) {
+		$typeMultiple = strpos($type, '[]') !== false;
+		if (in_array(strtolower(trim($operator)), ['in', 'not in']) || $typeMultiple) {
 			$type = $type ?: 'string';
-			$type .= strpos($type, '[]') === false ? '[]' : null;
+			$type .= $typeMultiple ? null : '[]';
+			$operator = $operator == '=' ? 'in' : $operator;
+			$operator = $operator == '!=' ? 'not in' : $operator;","Yes, please.
",0,adb78e6c3992279bb0dcede982f7ba86db765a25
4412256,1,"I like.  It's not obvious in the diff, but does this allow setting the value 'once' like so:  ```php $this->Html->pathPrefix = '//cakephp.org/css'; $this->Html->css('foo'); // http://cakephp.org/css/foo.css $this->Html->css(array('bar', 'spam'); //""",2013-05-28 01:15:40,rchavik,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1305#discussion_r4412256,2013-05-28T13:15:40Z,2013-08-07T02:45:05Z,rchavik,MEMBER,lib/Cake/Test/Case/View/Helper/HtmlHelperTest.php,,421.0,,,21,"@@ -386,6 +386,15 @@ public function testImageTag() {
 
 		$result = $this->Html->image('test.gif?one=two&three=four');
 		$this->assertTags($result, array('img' => array('src' => 'img/test.gif?one=two&amp;three=four', 'alt' => '')));
+
+		$result = $this->Html->image('test.gif', array('pathPrefix' => '/my/custom/path/'));
+		$this->assertTags($result, array('img' => array('src' => '/my/custom/path/test.gif', 'alt' => '')));
+
+		$result = $this->Html->image('test.gif', array('pathPrefix' => 'http://cakephp.org/assets/img/'));
+		$this->assertTags($result, array('img' => array('src' => 'http://cakephp.org/assets/img/test.gif', 'alt' => '')));
+
+		$result = $this->Html->image('test.gif', array('pathPrefix' => '//cakephp.org/assets/img/'));","I like.

It's not obvious in the diff, but does this allow setting the value 'once' like so:

``` php
$this->Html->pathPrefix = '//cakephp.org/css';
$this->Html->css('foo'); // http://cakephp.org/css/foo.css
$this->Html->css(array('bar', 'spam'); // http://cakephp.org/css/bar.css http://cakephp.org/css/spam.css
```
",0,cda1a1e6c996ac91d7f0794b4134889f7f711024
4288362,0,"Could you not use array_merge() here? None of the built-in hashers have nested settings.""",2013-05-18 04:27:10,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1275#discussion_r4288362,2013-05-18T16:27:10Z,2013-05-26T05:59:44Z,markstory,MEMBER,lib/Cake/Controller/Component/Auth/BasePasswordHasher.php,,,,,1,"@@ -0,0 +1,66 @@
+<?php
+/**
+ * PHP 5
+ *
+ * CakePHP(tm) : Rapid Development Framework (http://cakephp.org)
+ * Copyright (c) Cake Software Foundation, Inc. (http://cakefoundation.org)
+ *
+ * Licensed under The MIT License
+ * For full copyright and license information, please see the LICENSE.txt
+ * Redistributions of files must retain the above copyright notice.
+ *
+ * @copyright     Copyright (c) Cake Software Foundation, Inc. (http://cakefoundation.org)
+ * @link          http://cakephp.org CakePHP(tm) Project
+ * @license       MIT License (http://www.opensource.org/licenses/mit-license.php)
+ */
+App::uses('Security', 'Utility');
+App::uses('Hash', 'Utility');
+
+/**
+ * Base password hashing class.
+ *
+ * @package       Cake.Controller.Component.Auth
+ */
+class BasePasswordHasher {
+
+/**
+ * Settings for this object. Settings for authenticator are passed to the constructor
+ * which are merged with this property.
+ *
+ * @var array
+ */
+	public $settings = array();
+
+/**
+ * Constructor
+ *
+ * @param array $settings Array of settings to use.
+ */
+	public function __construct($settings = array()) {
+		$this->settings = Hash::merge($this->settings, $settings);","Could you not use array_merge() here? None of the built-in hashers have nested settings.
",0,dd2892ad8d0e3a0b09990b0a9ef26c320f1901fa
2741043,0,"Better to use the `cake.power.gif` image from `Test/test_app/`. Also as per cake's coding standard there should be a space before and after each `.`. You can use https://github.com/cakephp/cakephp-codesniffer """,2013-01-23 01:44:24,ADmad,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1080#discussion_r2741043,2013-01-23T12:44:24Z,2013-01-23T12:53:25Z,ADmad,MEMBER,lib/Cake/Test/Case/BasicsTest.php,,,,,1,"@@ -242,6 +242,10 @@ public function testH() {
 		$obj = new CakeResponse(array('body' => 'Body content'));
 		$result = h($obj);
 		$this->assertEquals('Body content', $result);
+		
+		$invalidString = file_get_contents(CAKE.'..'.DS.'..'.DS.'app'.DS.'webroot'.DS.'favicon.ico');","Better to use the `cake.power.gif` image from `Test/test_app/`. Also as per cake's coding standard there should be a space before and after each `.`. You can use https://github.com/cakephp/cakephp-codesniffer 
",0,29326d77308437c1557843c090ef7ab77ac94c88
2521324,0,"That's quite the selection in behaviour. This is all to handle the case where the referring URL & loginRedirect are inaccessible to the user who is logged in?""",2012-12-30 04:17:59,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1053#discussion_r2521324,2012-12-30T15:17:59Z,2013-01-12T05:57:49Z,markstory,MEMBER,lib/Cake/Controller/Component/AuthComponent.php,,222.0,,,1,"@@ -215,11 +215,13 @@ class AuthComponent extends Component {
 	public $authError = null;
 
 /**
- * Controls handling of unauthorized access. By default unauthorized user is
- * redirected to the referrer url or AuthComponent::$loginRedirect or '/'.
- * If set to false a ForbiddenException exception is thrown instead of redirecting.
+ * Controls handling of unauthorized access.
+ * - For default value `true` unauthorized user is redirected to the referrer url
+ *   or AuthComponent::$loginRedirect or '/'.
+ * - If set to a string or array the value is used as an url to redirect to.
+ * - If set to false a ForbiddenException exception is thrown instead of redirecting.","That's quite the selection in behaviour. This is all to handle the case where the referring URL & loginRedirect are inaccessible to the user who is logged in?
",0,676872d623753db5f748a696582d7298a9a28914
1940999,0,"Missing spaces after `,`.  Please use the code sniffer for these types of errors.""",2012-10-25 02:11:27,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/912#discussion_r1940999,2012-10-25T14:11:27Z,2012-10-25T15:15:54Z,markstory,MEMBER,lib/Cake/Model/Validator/CakeValidationRule.php,,263.0,,,7,"@@ -257,6 +257,9 @@ public function isUpdate($exists = null) {
 /**
  * Dispatches the validation rule to the given validator method
  *
+ * Use ""PluginName.ClassName::method"" as validation rule name to refer to a custom validator object.
+ * /App/Plugin/Model/Validation/ClassName.php
+ *
  * @return boolean True if the rule could be dispatched, false otherwise","Missing spaces after `,`.  Please use the code sniffer for these types of errors.
",0,b843eda89dc380108a48e5c6fc84036170edc3a2
1735942,0,"I would name it Logger instead. Or at least I would try to avoid exposing the name trait on it as it is different from interfaces in that they act very much like a class""",2012-10-01 18:36:06,lorenzo,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/885#discussion_r1735942,2012-10-02T06:36:06Z,2012-10-03T03:00:37Z,lorenzo,MEMBER,lib/Cake/Log/LogTrait.php,,22.0,,,22,"@@ -0,0 +1,41 @@
+<?php
+/**
+ * CakePHP(tm) : Rapid Development Framework (http://cakephp.org)
+ * Copyright 2005-2012, Cake Software Foundation, Inc. (http://cakefoundation.org)
+ *
+ * Licensed under The MIT License
+ * Redistributions of files must retain the above copyright notice.
+ *
+ * @copyright     Copyright 2005-2012, Cake Software Foundation, Inc. (http://cakefoundation.org)
+ * @link          http://cakephp.org CakePHP(tm) Project
+ * @since         CakePHP(tm) v 3.0.0
+ * @license       MIT License (http://www.opensource.org/licenses/mit-license.php)
+ */
+namespace Cake\Log;
+
+use Cake\Log\Log;
+
+/**
+ * A trait providing an object short-cut method
+ * to logging.
+ *
+ * @package Cake.Log
+ */
+trait LogTrait {","I would name it Logger instead. Or at least I would try to avoid exposing the name trait on it as it is different from interfaces in that they act very much like a class
",0,dbcc0c104aa46a8df553d97c4fe50c0a2164bc94
1050070,0,"Should be `if (`and `) {` as per the [coding conventions](http://book.cakephp.org/2.0/en/contributing/cakephp-coding-conventions.html)""",2012-06-25 23:42:15,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/700#discussion_r1050070,2012-06-26T11:42:15Z,2012-06-26T14:56:27Z,markstory,MEMBER,lib/Cake/Model/Datasource/DboSource.php,,,,,1,"@@ -1077,6 +1082,10 @@ public function read(Model $model, $queryData = array(), $recursive = null) {
 			}
 		}
 
+        if(!empty($joins)){","Should be `if (`and `) {` as per the [coding conventions](http://book.cakephp.org/2.0/en/contributing/cakephp-coding-conventions.html)
",0,dbdc183fbf878b48f8368c8ee46dcb825cb7d708
6647248,0,"Perhaps this method should not directly tested if you need to use reflection hacks to test it.""",2013-09-29 01:56:48,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1693#discussion_r6647248,2013-09-29T13:56:48Z,2013-10-05T22:23:27Z,markstory,MEMBER,Cake/Test/TestCase/Database/Schema/MysqlSchemaTest.php,,,,,1,"@@ -119,13 +119,14 @@ public static function columnProvider() {
 /**
  * Test parsing MySQL column types.
  *
- * @dataProvider columnProvider
+ * @dataProvider convertColumnProvider
  * @return void
  */
-	public function testConvertColumnType($input, $expected) {
+	public function testConvertColumn($input, $expected) {
 		$driver = $this->getMock('Cake\Database\Driver\Mysql');
 		$dialect = new MysqlSchema($driver);
-		$this->assertEquals($expected, $dialect->convertColumn($input));
+		$method = $this->getPrivateMethod($dialect, '_convertColumn');
+		$this->assertEquals($expected, $method->invoke($dialect, $input));
 	}","Perhaps this method should not directly tested if you need to use reflection hacks to test it.
",0,e88556e91540fd24aba8a434b351897153e56a13
6698205,0,"Could simple unset them in CommandTask::getShellList from listing. TBH that is hacky at best. Using reflection to check for a attribute marking it as hidden would slow it down considerably but could be a clean way to do it.""",2013-10-01 08:22:36,WyriHaximus,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1644#discussion_r6698205,2013-10-01T20:22:36Z,2013-10-02T20:32:13Z,WyriHaximus,CONTRIBUTOR,lib/Cake/Test/Case/Console/Command/CommandListShellTest.php,,108.0,,,26,"@@ -98,7 +105,7 @@ public function testMain() {
 		$expected = ""/\[.*TestPluginTwo.*\] example, welcome/"";
 		$this->assertRegExp($expected, $output);
 
-		$expected = ""/\[.*CORE.*\] acl, api, bake, command_list, console, i18n, schema, server, test, testsuite, upgrade/"";
+		$expected = ""/\[.*CORE.*\] acl, api, bake, command_list, completion, console, i18n, schema, server, test, testsuite, upgrade/"";","Could simple unset them in CommandTask::getShellList from listing. TBH that is hacky at best. Using reflection to check for a attribute marking it as hidden would slow it down considerably but could be a clean way to do it.
",0,ac9b7f3882ba5ba8ab240508e46fc8d0ff30b056
6101145,2,"@jrbasso I tried that, does not work :(""",2013-08-31 11:06:08,lorenzo,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1584#discussion_r6101145,2013-08-31T23:06:08Z,2013-09-01T02:33:40Z,lorenzo,MEMBER,lib/Cake/ORM/Query.php,,,,,1,"@@ -558,6 +558,29 @@ public function mapReduce(callable $mapper = null, callable $reducer = null, $ov
 	}
 
 /**
+ * Returns the first result out of executed this query, if the query has not been
+ * executed before, it will set the limit clause to 1 for performance reasons.
+ *
+ * ###Example:
+ *
+ * ``$singleUser = $query->select(['id', 'username'])->first()``
+ *
+ * @return mixed the first result from the ResultSet
+ */
+	public function first() {
+		if ($this->_dirty) {
+			$this->limit(1);
+		}
+		$this->bufferResults();
+		$this->_results = $this->execute();
+		// Calls foreach so we cursor is rewinded automatically
+		foreach ($this->_results as $row) {","@jrbasso I tried that, does not work :(
",0,88c0ab3a2f5be7840d559e8873b0b6562e915416
5895963,1,"Well the current code sniffs complain about it. We could always change the rules :smile:""",2013-08-21 02:07:47,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1544#discussion_r5895963,2013-08-21T14:07:47Z,2013-08-24T16:35:52Z,markstory,MEMBER,lib/Cake/Test/TestCase/ORM/QueryTest.php,,,,,1,"@@ -888,4 +903,105 @@ public function testApplyOptions() {
 		$this->assertEquals($expected, $query->contain());
 	}
 
+/**
+ * Tests registering mappers with mapReduce()
+ *
+ * @return void
+ */
+	public function testMapReduceOnlyMapper() {
+		$mapper1 = function() {};
+		$mapper2 = function() {};
+		$query = new Query($this->connection, $this->table);
+		$this->assertSame($query, $query->mapReduce($mapper1));
+		$this->assertSame([['mapper' => $mapper1]], $query->mapReduce());
+
+		$this->assertSame($query, $query->mapReduce($mapper1));
+		$result = $query->mapReduce();
+		$this->assertEquals([['mapper' => $mapper1], ['mapper' => $mapper2]], $result);
+	}
+
+/**
+ * Tests registering mappers and reducers with mapReduce()
+ *
+ * @return void
+ */
+	public function testMapReduceBothMethods() {
+		$mapper1 = function() {};
+		$mapper2 = function() {};
+		$reducer1 = function() {};
+		$reducer2 = function() {};
+		$query = new Query($this->connection, $this->table);
+		$this->assertSame($query, $query->mapReduce($mapper1, $reducer1));
+		$this->assertSame(
+			[['mapper' => $mapper1, 'reducer' => $reducer1]],
+			$query->mapReduce()
+		);
+
+		$this->assertSame($query, $query->mapReduce($mapper2, $reducer2));
+		$this->assertSame(
+			[
+				['mapper' => $mapper1, 'reducer' => $reducer1],
+				['mapper' => $mapper2, 'reducer' => $reducer2]
+			],
+			$query->mapReduce()
+		);
+	}
+
+/**
+ * Tests that it is possible to overwrite previous map reducers
+ *
+ * @return void
+ */
+	public function testOverwriteMapReduce() {
+		$mapper1 = function() {};
+		$mapper2 = function() {};
+		$reducer1 = function() {};
+		$reducer2 = function() {};
+		$query = new Query($this->connection, $this->table);
+		$this->assertSame($query, $query->mapReduce($mapper1, $reducer1));
+		$this->assertSame(
+			[['mapper' => $mapper1, 'reducer' => $reducer1]],
+			$query->mapReduce()
+		);
+
+		$this->assertSame($query, $query->mapReduce($mapper2, $reducer2, true));
+		$this->assertSame(
+			[['mapper' => $mapper2, 'reducer' => $reducer2]],
+			$query->mapReduce()
+		);
+	}
+
+/**
+ * Tests that multiple map reducers can be stacked
+ *
+ * @return void
+ */
+	public function testResultsAreWrappedInMapReduce() {
+		$params = [$this->connection, $this->table];
+		$query = $this->getMock('\Cake\ORM\Query', ['executeStatement'], $params);
+
+		$statement = $this->getMock('\Database\StatementInterface', ['fetch']);
+		$statement->expects($this->at(0))
+			->method('fetch')
+			->will($this->returnValue(['a' => 1]));
+		$statement->expects($this->at(1))
+			->method('fetch')
+			->will($this->returnValue(['a' => 2]));
+		$statement->expects($this->at(2))
+			->method('fetch')
+			->will($this->returnValue(false));
+
+		$query->expects($this->once())
+			->method('executeStatement')
+			->will($this->returnValue($statement));
+
+		$query->mapReduce(function($k, $v, $mr) { $mr->emit($v['a']); });","Well the current code sniffs complain about it. We could always change the rules :smile:
",0,65cc26318d4c4fe3e0e590442a746385e46c152a
5575758,0,"A cleaner way could be to json_encode the string casted $message variable.""",2013-08-04 22:08:45,lorenzo,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1477#discussion_r5575758,2013-08-05T10:08:45Z,2013-08-05T11:11:30Z,lorenzo,MEMBER,lib/Cake/View/Helper/FormHelper.php,,,,,1,"@@ -1796,6 +1795,18 @@ public function postLink($title, $url = null, $options = array(), $confirmMessag
 	}
 
 /**
+ * Returns a string to be used as onclick handler for confirm messages.
+ *
+ * @param string $message
+ * @param string $action
+ */
+	protected function getConfirmHandler($message, $action) {
+		$message = str_replace(array(""'"", '""'), array(""\'"", '\""'), $message);","A cleaner way could be to json_encode the string casted $message variable.
",0,560e4dc93b177f2ca5b522c2ca01dcb8d7b53018
5436927,2,"This is bad, returning early is a good thing.""",2013-07-26 17:31:55,ADmad,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1455#discussion_r5436927,2013-07-27T05:31:55Z,2013-07-27T05:31:55Z,ADmad,MEMBER,lib/Cake/Controller/Controller.php,,426.0,,,26,"@@ -422,15 +422,20 @@ public function __set($name, $value) {
 			case 'here':
 			case 'webroot':
 			case 'data':
-				return $this->request->{$name} = $value;
+				$this->request->{$name} = $value;
+				break;","This is bad, returning early is a good thing.
",0,340847c19786d301a71ad5a34b9401258d7cc067
3597681,0,"You could use an interface, I don't have a good grasp of whether an interface is better, or whether the current approach is better. I thought that the if statements that were added wouldn't be required if it were a 'pure' decorator. Something like:  ```""",2013-03-31 13:30:56,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1210#discussion_r3597681,2013-04-01T01:30:56Z,2013-04-03T22:16:21Z,markstory,MEMBER,lib/Cake/Model/Datasource/Database/Log/LoggingStatement.php,,,,,1,"@@ -0,0 +1,95 @@
+<?php
+/**
+ * PHP Version 5.4
+ *
+ * CakePHP(tm) : Rapid Development Framework (http://cakephp.org)
+ * Copyright (c) Cake Software Foundation, Inc. (http://cakefoundation.org)
+ *
+ * Licensed under The MIT License
+ * For full copyright and license information, please see the LICENSE.txt
+ * Redistributions of files must retain the above copyright notice.
+ *
+ * @copyright     Copyright (c) Cake Software Foundation, Inc. (http://cakefoundation.org)
+ * @link          http://cakephp.org CakePHP(tm) Project
+ * @since         CakePHP(tm) v 3.0.0
+ * @license       MIT License (http://www.opensource.org/licenses/mit-license.php)
+ */
+namespace Cake\Model\Datasource\Database\Log;
+
+/**
+ * Statement decorator used to 
+ *
+ * @return void
+ */
+class LoggingStatement extends \Cake\Model\Datasource\Database\Statement {","You could use an interface, I don't have a good grasp of whether an interface is better, or whether the current approach is better. I thought that the if statements that were added wouldn't be required if it were a 'pure' decorator. Something like:

```
new LoggingStatement(new Statement($pdoStatement));
```

Where LoggingStatement and Statement offer the same interface. This way if we needed to add more decorators later we could re-use the same pattern.  Most methods in Statement/LoggingStatement would just proxy to the decorated object.
",0,24e5481bc0204765ce15bcf8a104c8e8cde88507
2356979,0,"It is trivial, it can be changed if you consider it appropriate... in fact, I just added this here for consistency I suppose.   Cause the easiest way to 'hack' into generating enum values was to use PHPMyAdmin's approach: to use the (already available) """,2012-12-08 05:32:36,bar,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1011#discussion_r2356979,2012-12-08T16:32:36Z,2012-12-09T16:43:11Z,bar,CONTRIBUTOR,lib/Cake/Model/Datasource/Database/Mysql.php,,701.0,,,111,"@@ -676,13 +684,103 @@ public function column($real) {
 		if (strpos($col, 'float') !== false || strpos($col, 'double') !== false || strpos($col, 'decimal') !== false) {
 			return 'float';
 		}
-		if (strpos($col, 'enum') !== false) {
-			return ""enum($vals)"";
-		}
 		return 'text';
 	}
 
 /**
+ * Gets the length of a MySQL column description.
+ *
+ * If type is ENUM or SET, the actual count of values is returned.
+ *
+ * @see DboSource::length().
+ * @param string $real Real database-layer column type (i.e. ""varchar(255)"")
+ * @return mixed An integer or string representing the length of the column, or null for unknown length.
+ */
+	public function length($real) {
+		if ($this->isEnumeration($real)) {
+			return count($this->enumerationValues($real));","It is trivial, it can be changed if you consider it appropriate... in fact, I just added this here for consistency I suppose.

Cause the easiest way to 'hack' into generating enum values was to use PHPMyAdmin's approach: to use the (already available) length logic, which achieves the same cause they have the same shape: `string(255)` as opposed to `enum('a','b')`, but the enum value would end up being a string.

Because there was a need to understand the enum values and later validate (and handle) them, it was better if they were an array instead, so `enumerationValues()` and `isEnumeration()` were born, and the [test](https://github.com/cakephp/cakephp/pull/1011/files#L1R325) inside `describe()` was done.
",0,8ce174647e132787676a237dd4c84e31895da335
2098343,1,"Sorry, you are right about that, i think we should always unset it in BaseAuthenticate if present in the userdata, not only if its in the conditions.""",2012-11-12 04:25:54,ceeram,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/949#discussion_r2098343,2012-11-12T15:25:54Z,2012-11-12T15:25:54Z,ceeram,CONTRIBUTOR,lib/Cake/Controller/Component/Auth/DirectAuthenticate.php,,79.0,,,79,"@@ -0,0 +1,85 @@
+<?php
+App::uses('BaseAuthenticate', 'Controller/Component/Auth');
+
+/**
+ * An authentication adapter for AuthComponent to directly log in a user by username, id or
+ * any other distinct identification.
+ *
+ * Inside a controller(/component):
+ *
+ *   $this->request->data = array('User' => array('id' => $userId));
+ *   $this->Auth->authenticate = array('Direct' => array('contain' => array('Role.id'), 'fields'=>array('username' => 'id')));
+ *   $result = $this->Auth->login();
+ *
+ * This has several advantages over using Auth->login($data) directly:
+ * - You keep it dry, especially when using contain ($data would have to have the exact same data).
+ * - No overhead - retrieving the data prior to the login is not necessary. It's short and easy.
+ * - You keep it centralized, only one single mechanism to login (using your Authentication adapters
+ *   and its common _findUser() method). It also respects the scope and contain settings specified
+ *   in your AppController just as any other adapter.
+ *
+ */
+class DirectAuthenticate extends BaseAuthenticate {
+
+/**
+ * Authenticates the identity contained in a request.  Will use the `settings.userModel`, and `settings.fields`
+ * to find POST data that is used to find a matching record in the `settings.userModel`.  Will return false if
+ * there is no post data, username is missing, of if the scope conditions have not been met.
+ *
+ * @param CakeRequest $request The request that contains login information.
+ * @param CakeResponse $response Unused response object.
+ * @return mixed.  False on login failure.  An array of User data on success.
+ */
+	public function authenticate(CakeRequest $request, CakeResponse $response) {
+		$userModel = $this->settings['userModel'];
+		list($plugin, $model) = pluginSplit($userModel);
+
+		$fields = $this->settings['fields'];
+		if (!$this->_checkFields($request, $model, $fields)) {
+			return false;
+		}
+		$conditions = array(
+			$model . '.' . $fields['username'] => $request->data[$model][$fields['username']]
+		);
+		return $this->_findUser($conditions);
+	}
+
+/**
+ * Checks the fields to ensure they are supplied.
+ *
+ * @param CakeRequest $request The request that contains login information.
+ * @param string $model The model used for login verification.
+ * @param array $fields The fields to be checked.
+ * @return boolean False if the fields have not been supplied. True if they exist.
+ */
+	protected function _checkFields(CakeRequest $request, $model, $fields) {
+		if (empty($request->data[$model])) {
+			return false;
+		}
+		if (empty($request->data[$model][$fields['username']])) {
+			return false;
+		}
+		return true;
+	}
+
+/**
+ * Find a user record using the standard options.
+ *
+ * The $conditions parameter can be a (string)username or an array containing conditions for Model::find('first').
+ *
+ * @param array $conditions An array of find conditions.
+ * @return Mixed Either false on failure, or an array of user data.
+ */
+	protected function _findUser($conditions, $password = null) {
+		$userModel = $this->settings['userModel'];
+		list($plugin, $model) = pluginSplit($userModel);
+		$fields = $this->settings['fields'];
+
+		$user = parent::_findUser($conditions);
+		if (isset($user[$fields['password']])) {","Sorry, you are right about that, i think we should always unset it in BaseAuthenticate if present in the userdata, not only if its in the conditions.
",0,0be9ccd832417a542f3903e0371986a2d6c748de
2015276,2,"I disagree. Passing """"::somestring"""" would be invalid either way and the developers fault (you cant possibly cover all mistakes possible here). But using the type safe check we would at least result in a meaningful exception: """"trigger_error(__d('cake_dev'",2012-11-02 00:52:48,dereuromark,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/913#discussion_r2015276,2012-11-02T11:52:48Z,2013-01-20T08:13:47Z,dereuromark,MEMBER,lib/Cake/Model/Validator/CakeValidationRule.php,,,,,1,"@@ -271,6 +274,17 @@ public function process($field, &$data, &$methods) {
 			$this->_valid = call_user_func_array($methods[$rule], $this->_ruleParams);
 		} elseif (class_exists('Validation') && method_exists('Validation', $this->_rule)) {
 			$this->_valid = call_user_func_array(array('Validation', $this->_rule), $this->_ruleParams);
+		} elseif (strpos($this->_rule, '::')) {","I disagree. Passing ""::somestring"" would be invalid either way and the developers fault (you cant possibly cover all mistakes possible here).
But using the type safe check we would at least result in a meaningful exception: ""trigger_error(__d('cake_dev', 'Could not find custom validation rule %s'"" instead of trying to execute it as a preg match string.
",0,b2cbeeeb501285431bdc7fb2a5b37f260b792261
6377811,0,"Makes sense, I haven't tested getters/setters yet""",2013-09-16 02:30:34,lorenzo,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1639#discussion_r6377811,2013-09-16T14:30:34Z,2013-10-19T14:50:16Z,lorenzo,MEMBER,Cake/ORM/Entity.php,,,,,1,"@@ -0,0 +1,139 @@
+<?php
+
+namespace Cake\ORM;
+
+class Entity implements \ArrayAccess {
+
+/**
+ * Holds all properties and their values for this entity
+ *
+ * @var array
+ */
+	protected $_properties = [];
+
+/**
+ * Magic getter to access properties that has be set in this entity
+ *
+ * @param string $property name of the property to access
+ * @return mixed
+ */
+	public function &__get($property) {
+		return $this->get($property);
+	}
+
+/**
+ * Magic setter to add or edit a property in this entity
+ *
+ * @param string $property the name of the property to set
+ * @param mixed $value the value to set to the property
+ * @return void
+ */
+	public function __set($property, $value) {
+		$this->set([$property => $value]);
+	}
+
+/**
+ * Set a hashed array as properties in this entity by converting each
+ * key => value pair into properties in this object.
+ *
+ * ## Example:
+ *
+ * {{
+ *	$entity->set(['name' => 'andrew', 'id' => 1]);
+ *	echo $entity->name // prints andrew
+ *	echo $entity->id // prints 1
+ * }}
+ *
+ * @param array $properties list of properties to set
+ * @param boolean $useSetters whether to use setter functions in this object
+ * or bypass them
+ * @return \Cake\ORM\Entity
+ */
+	public function set(array $properties = [], $useSetters = true) {
+		if (!$useSetters) {
+			$this->_properties = $properties + $this->_properties;
+			return $this;
+		}
+
+		foreach($properties as $property => $value) {
+			if (method_exists($this, 'set' . ucFirst($property))) {
+				$value = $this->{'set' . ucFirst($property)}($value);
+			}
+			$this->_properties[$property] = $value;
+		}
+		return $this;
+	}
+
+/**
+ * Returns the value of a property by name
+ *
+ * @param string $property the name of the property to retrieve
+ * @return mixed
+ */
+	public function &get($property) {
+		$method = 'get' . ucFirst($property);
+		if (method_exists($this, $method)) {
+			$value =& $this->{$method}();","Makes sense, I haven't tested getters/setters yet
",0,299e7b81cf0f0f975497454d75a8e191ce1e3c88
2827387,0,"This is not something you can just do. It will break every encoded cookie out in the wild.""",2013-01-30 04:13:44,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1100#discussion_r2827387,2013-01-30T15:13:44Z,2013-01-30T18:06:50Z,markstory,MEMBER,lib/Cake/Controller/Component/CookieComponent.php,,,,,1,"@@ -131,11 +131,11 @@ class CookieComponent extends Component {
  * Type of encryption to use.
  *
  * Currently two methods are available: cipher and rijndael
- * Defaults to Security::cipher();
+ * Defaults to Security::rijndael();
  *
  * @var string
  */
-	protected $_type = 'cipher';
+	protected $_type = 'rijndael';","This is not something you can just do. It will break every encoded cookie out in the wild.
",0,c9b14115bf619f0585524e431fae2ac9577a1b98
