comment_id,commit_id,author_login,author_id,body,created_at,updated_at
1452935,5b89d25c37fc7836e4082f581c87feedb6f89410,jboner,10701,"Nice.
",2012-06-13T13:57:48Z,2012-06-13T13:57:48Z
1452942,5b89d25c37fc7836e4082f581c87feedb6f89410,jboner,10701,"Nice.
",2012-06-13T13:58:42Z,2012-06-13T13:58:42Z
1452953,5b89d25c37fc7836e4082f581c87feedb6f89410,jboner,10701,"Good that you added this. Let's add to it along the way as things come up. 
",2012-06-13T14:00:00Z,2012-06-13T14:00:00Z
1452958,5b89d25c37fc7836e4082f581c87feedb6f89410,jboner,10701,"Nice. Better. 
",2012-06-13T14:00:16Z,2012-06-13T14:00:16Z
1453190,5b89d25c37fc7836e4082f581c87feedb6f89410,patriknw,336161,"yes, true, my intention was to document the normal cases, not this rare case
",2012-06-13T14:44:42Z,2012-06-13T14:44:42Z
1458280,2e459f5f1d6b88472118b8c479f3eded3740926a,jboner,10701,"Oops. :-)
",2012-06-14T14:05:19Z,2012-06-14T14:05:19Z
1458295,2e459f5f1d6b88472118b8c479f3eded3740926a,viktorklang,10871,";)
",2012-06-14T14:07:40Z,2012-06-14T14:07:40Z
1458332,2e459f5f1d6b88472118b8c479f3eded3740926a,rkuhn,470469,"yup, my thought exactly
",2012-06-14T14:14:47Z,2012-06-14T14:14:47Z
1475191,8b6652a79491dfecacec322cccc51e8ad4307960,patriknw,336161,"me like!
",2012-06-19T09:38:48Z,2012-06-19T09:38:48Z
1485640,422cf386c8ba5fefd2c17f144386a8fbd964083f,patriknw,336161,"this code snippet doesn't make obvious sense, what is bangIsInMyCustomMailbx

I think the whole section is very internal implementation specific. Why does the user have to care. Things just work as expected.
It possibly belongs in scaladoc.
",2012-06-21T05:27:42Z,2012-06-21T05:27:42Z
1485642,422cf386c8ba5fefd2c17f144386a8fbd964083f,patriknw,336161,"and same comment here
",2012-06-21T05:28:19Z,2012-06-21T05:28:19Z
1486104,422cf386c8ba5fefd2c17f144386a8fbd964083f,rkuhn,470469,"You are right that it also belongs into the ScalaDoc, will fix. But it should be documented here as well, because if you implement a custom mailbox and use it for top-level actors, then there will be an observable difference in semantics. I’ll try to make the code snippet more “pseudo” and more obvious.
",2012-06-21T08:27:19Z,2012-06-21T08:27:19Z
1486171,422cf386c8ba5fefd2c17f144386a8fbd964083f,patriknw,336161,"ok, I see
",2012-06-21T08:42:35Z,2012-06-21T08:42:35Z
1486334,2e459f5f1d6b88472118b8c479f3eded3740926a,oschulz,546147,"A bit OT, but: Would it be possible to make actor suspend / resume accessible in the public API (ActorRef)? I think that would be very useful in some scenarios (e.g. making an actor wait for something without blocking a thread). Or is this already possible in some way?
",2012-06-21T09:30:00Z,2012-06-21T09:30:00Z
1486357,2e459f5f1d6b88472118b8c479f3eded3740926a,viktorklang,10871,"Definitely not from the outside, and on the inside it doesn't make sense
since it can't resume itself.

What's the use-case?

Cheers,
V
On Jun 21, 2012 11:30 AM, ""oschulz"" <
reply@reply.github.com>
wrote:

> A bit OT, but: Would it be possible to make actor suspend / resume
> accessible in the public API (ActorRef)? I think that would be very useful
> in some scenarios (e.g. making an actor wait for something without blocking
> a thread). Or is this already possible in some way?
> ---
> 
> Reply to this email directly or view it on GitHub:
> 
> https://github.com/akka/akka/commit/2e459f5f1d6b88472118b8c479f3eded3740926a#commitcomment-1486334
",2012-06-21T09:41:25Z,2012-06-21T09:41:25Z
1486891,2e459f5f1d6b88472118b8c479f3eded3740926a,oschulz,546147,"Resume would have to be possible from outside, of course. The use case I was thinking of was:
An actor gets a message, instructing it to do some long-running operation. The actor spaws a child (or children) to do all that stuff, but until it's finished (for example some real-world interaction), the primary actor should not react to new commands. Of course this could also be solved with message-queues. It's just that when I saw this pull-request, I got the idea that an actor suspending itself and beeing resumed by the child(ren) doing the actual work would be an easy and elegant solution for such cases (blocking an actor until something is done).
",2012-06-21T12:14:33Z,2012-06-21T12:14:33Z
1487205,2e459f5f1d6b88472118b8c479f3eded3740926a,viktorklang,10871,"On Thu, Jun 21, 2012 at 2:14 PM, oschulz <
reply@reply.github.com

> wrote:
> 
> Resume would have to be possible from outside, of course. The use case I
> was thinking of was:
> An actor gets a message, instructing it to do some long-running operation.
> The actor spaws a child (or children) to do all that stuff, but until it's
> finished (for example some real-world interaction), the primary actor
> should not react to new commands.

What if the child dies? Or the message never reaches the child? What if
someone is sending messages at a high rate so blocking for 10 seconds will
actually put millions of messages in the mailbox, potentially putting the
system in an OOME situation?

> Of course this could also be solved with message-queues. It's just that
> when I saw this pull-request, I got the idea that an actor suspending
> itself and beeing resumed by the child(ren) doing the actual work would be
> an easy and elegant solution for such cases (blocking an actor until
> something is done).

In this case just use ""become"" + Stash and you can accomplish the same
thing, but without the dangers of suspend/resume.

Cheers,
√

> ---
> 
> Reply to this email directly or view it on GitHub:
> 
> https://github.com/akka/akka/commit/2e459f5f1d6b88472118b8c479f3eded3740926a#commitcomment-1486891
## 

Viktor Klang

Akka Tech Lead
Typesafe http://www.typesafe.com/ - The software stack for applications
that scale

Twitter: @viktorklang
",2012-06-21T13:25:49Z,2012-06-21T13:25:49Z
1487693,2e459f5f1d6b88472118b8c479f3eded3740926a,oschulz,546147,"> What if the child dies?
> The child doing the actual work could be watched by an intermediate supervisor, which would handle this case,  i guess.
> 
> In this case just use ""become"" + Stash and you can accomplish the same
> Sure - I'm not saying it's necessary, I was just wondering if it might be an easy alternative. 
> 
> What if someone is sending messages at a high rate?
> That also applies to ""become"" + Stash, I guess? Can one defend againt that using a bounded mailbox?
",2012-06-21T15:00:10Z,2012-06-21T15:00:10Z
1487712,2e459f5f1d6b88472118b8c479f3eded3740926a,viktorklang,10871,"On Thu, Jun 21, 2012 at 5:00 PM, oschulz <
reply@reply.github.com

> wrote:
> 
> > What if the child dies?
> > The child doing the actual work could be watched by an intermediate
> > supervisor, which would handle this case,  i guess.

Suspension of a parent implies suspension of children, as suspend/resume is
used exclusively for supervision-management.

> > In this case just use ""become"" + Stash and you can accomplish the same
> > Sure - I'm not saying it's necessary, I was just wondering if it might be
> > an easy alternative.

I'm fairly sure that there's no easy alternative, however, it is a topic
worth exploring more. But handing out suspend/resume as end-user API isn't
going to cut it.

> > What if someone is sending messages at a high rate?
> > That also applies to ""become"" + Stash, I guess? Can one defend againt that
> > using a bounded mailbox?

Yup, and it will lead to messages getting dropped, which may or may not be
what you want.

> ---
> 
> Reply to this email directly or view it on GitHub:
> 
> https://github.com/akka/akka/commit/2e459f5f1d6b88472118b8c479f3eded3740926a#commitcomment-1487693
## 

Viktor Klang

Akka Tech Lead
Typesafe http://www.typesafe.com/ - The software stack for applications
that scale

Twitter: @viktorklang
",2012-06-21T15:05:59Z,2012-06-21T15:05:59Z
1487844,2e459f5f1d6b88472118b8c479f3eded3740926a,oschulz,546147,"> Suspension of a parent implies suspension of children

Uhm, yes, this was originally about hierarchial suspension, wasn't it? There's the flaw in my plan ... just forget everything I said - sorry! :-)
",2012-06-21T15:32:11Z,2012-06-21T15:32:11Z
1505889,344824c22edc861609871d49f64b4d4c3517e6c4,patriknw,336161,"Can you add these to multi-jvm tests also?
",2012-06-26T16:29:05Z,2012-06-26T16:29:05Z
1514250,344824c22edc861609871d49f64b4d4c3517e6c4,bantonsson,805830,"Had to change our custom reporter slightly, but now it's done.
",2012-06-28T06:52:26Z,2012-06-28T06:52:26Z
1514458,344824c22edc861609871d49f64b4d4c3517e6c4,patriknw,336161,"thanks, very useful
",2012-06-28T08:10:54Z,2012-06-28T08:10:54Z
1538006,52e1881ece53b6df8420f7fcebbcea9a49d6f7dc,jboner,10701,"So how can I use it now? 
",2012-07-04T12:30:57Z,2012-07-04T12:30:57Z
1538028,52e1881ece53b6df8420f7fcebbcea9a49d6f7dc,rkuhn,470469,"read akka-dev ;-)

(or try `startSystem()` in the REPL)
",2012-07-04T12:38:43Z,2012-07-04T12:38:43Z
1538036,d7bed79730c7659c4bfb375808d4959fe1249862,jboner,10701,"Ah, you are using the Memory Leak Pattern™ ;-)
",2012-07-04T12:40:55Z,2012-07-04T12:40:55Z
1538044,d7bed79730c7659c4bfb375808d4959fe1249862,rkuhn,470469,"Yes, I just found out right now. I’ll take out that daemonic=on setting.
",2012-07-04T12:42:08Z,2012-07-04T12:42:08Z
1538046,d7bed79730c7659c4bfb375808d4959fe1249862,jboner,10701,"Why {{ ?
",2012-07-04T12:42:32Z,2012-07-04T12:42:32Z
1538056,d7bed79730c7659c4bfb375808d4959fe1249862,jboner,10701,"Good
",2012-07-04T12:44:22Z,2012-07-04T12:44:22Z
1538058,d7bed79730c7659c4bfb375808d4959fe1249862,rkuhn,470469,"oops: context fail! (I was thinking you were still commenting on the initialCommands stuff)
",2012-07-04T12:44:42Z,2012-07-04T12:44:42Z
1538065,d7bed79730c7659c4bfb375808d4959fe1249862,rkuhn,470469,"That’s Java’s awesome syntax for when you write an anonymous constructor.
",2012-07-04T12:45:44Z,2012-07-04T12:45:44Z
1538067,d7bed79730c7659c4bfb375808d4959fe1249862,jboner,10701,"Great. The Java testing API looks quite alright now. 
",2012-07-04T12:46:19Z,2012-07-04T12:46:19Z
1538074,d7bed79730c7659c4bfb375808d4959fe1249862,jboner,10701,"Worth sending out an email to akka-user about this once it's up in the docs. 
",2012-07-04T12:46:44Z,2012-07-04T12:46:44Z
1538075,d7bed79730c7659c4bfb375808d4959fe1249862,viktorklang,10871,"I believe the correct parlance is ""instance initializer""
",2012-07-04T12:46:47Z,2012-07-04T12:46:47Z
1538082,d7bed79730c7659c4bfb375808d4959fe1249862,jboner,10701,"Really? I've never seen it. Ok. Thanks. 
",2012-07-04T12:47:55Z,2012-07-04T12:47:55Z
1538083,d7bed79730c7659c4bfb375808d4959fe1249862,rkuhn,470469,"Thanks! Just think how much of the boilerplate can go with Java 8 …
",2012-07-04T12:48:10Z,2012-07-04T12:48:10Z
1538383,52e1881ece53b6df8420f7fcebbcea9a49d6f7dc,jboner,10701,"Got it. Works like a charm. 
",2012-07-04T14:12:16Z,2012-07-04T14:12:16Z
1541984,6aa36ea70440dda1243b98772e9dbe5f20e03cc1,patriknw,336161,"great!
",2012-07-05T13:59:35Z,2012-07-05T13:59:35Z
1542994,6aa36ea70440dda1243b98772e9dbe5f20e03cc1,viktorklang,10871,":-)
",2012-07-05T17:24:26Z,2012-07-05T17:24:26Z
1545094,6aa36ea70440dda1243b98772e9dbe5f20e03cc1,scullxbones,1650047,"Ack, sorry guys thought we flushed all these out.  lol'ed at the ""hysterical"" @viktorklang :)
",2012-07-06T01:09:06Z,2012-07-06T01:09:06Z
1546161,6aa36ea70440dda1243b98772e9dbe5f20e03cc1,viktorklang,10871,"Anything that fails spuriously is hysterical in my world...
",2012-07-06T08:48:55Z,2012-07-06T08:48:55Z
1610494,ee4a8afee92ca854c666c75ca0001a39bab41b33,viktorklang,10871,"why is this protected[this]? (it's going to be public for Java, and it's not documented to be internal use only)
",2012-07-20T18:57:17Z,2012-07-20T18:57:17Z
1610496,ee4a8afee92ca854c666c75ca0001a39bab41b33,viktorklang,10871,"why is this protected[this]? (it's going to be public for Java, and it's not documented to be internal use only)
",2012-07-20T18:57:24Z,2012-07-20T18:57:24Z
1610498,ee4a8afee92ca854c666c75ca0001a39bab41b33,viktorklang,10871,"Why a val?

if you want to keep the code noise down you can do:

import this.context.system.settings.config
",2012-07-20T18:58:21Z,2012-07-20T18:58:21Z
1610501,ee4a8afee92ca854c666c75ca0001a39bab41b33,viktorklang,10871,"Ideally, since these are per CamelExtension, shouldn't they go into CamelExtension as camel.settings ?
",2012-07-20T18:59:13Z,2012-07-20T18:59:13Z
1610526,ee4a8afee92ca854c666c75ca0001a39bab41b33,viktorklang,10871,"Shouldn't this be configurable?
",2012-07-20T19:03:24Z,2012-07-20T19:03:24Z
1610543,ee4a8afee92ca854c666c75ca0001a39bab41b33,viktorklang,10871,"Why do you need the system here? If you only need the configuration, shouldn't this take CamelSettings from the CamelExtension?
",2012-07-20T19:06:30Z,2012-07-20T19:06:30Z
1613441,58c9785db169ca4320547d316a0c5d275d34e017,viktorklang,10871,"This will do a lookup in the system-internal map for every invocation, is this intentional?
",2012-07-22T11:42:10Z,2012-07-22T11:42:10Z
1613442,58c9785db169ca4320547d316a0c5d275d34e017,viktorklang,10871,"Excellent
",2012-07-22T11:42:24Z,2012-07-22T11:42:24Z
1613443,58c9785db169ca4320547d316a0c5d275d34e017,viktorklang,10871,"Why lazy?
",2012-07-22T11:42:51Z,2012-07-22T11:42:51Z
1613444,58c9785db169ca4320547d316a0c5d275d34e017,viktorklang,10871,"Nice!
",2012-07-22T11:43:04Z,2012-07-22T11:43:04Z
1613445,58c9785db169ca4320547d316a0c5d275d34e017,viktorklang,10871,":-)
",2012-07-22T11:43:51Z,2012-07-22T11:43:51Z
1613972,58c9785db169ca4320547d316a0c5d275d34e017,RayRoestenburg,156425,"changed to val
",2012-07-22T19:06:26Z,2012-07-22T19:06:26Z
1614027,58c9785db169ca4320547d316a0c5d275d34e017,RayRoestenburg,156425,"It was simpler to get the existing tests to run that use mockito, but I fixed it now, not lazy anymore. Not a big fan of mocking frameworks btw.
",2012-07-22T19:52:08Z,2012-07-22T19:52:08Z
1614039,58c9785db169ca4320547d316a0c5d275d34e017,viktorklang,10871,"Personally I never use them.
",2012-07-22T20:01:11Z,2012-07-22T20:01:11Z
1614068,58c9785db169ca4320547d316a0c5d275d34e017,viktorklang,10871,"Be careful though since there can be initialization ordering issues depending on mixin ordering.
",2012-07-22T20:32:26Z,2012-07-22T20:32:26Z
1630513,7ba74434deb525334ad2c6ca8a9776bc7a9102a1,RayRoestenburg,156425,"cool
",2012-07-25T20:58:21Z,2012-07-25T20:58:21Z
1630528,7ba74434deb525334ad2c6ca8a9776bc7a9102a1,viktorklang,10871,"Thanks man, the other methods were too lucrative compared to these. Now you can do:

camel.activationFutureFor(foo).foreach {
  a => a ! SomeMessage
  a ! SomeOtherMessage
  a ! SomeThirdMessage
}

And never block yo
",2012-07-25T21:01:40Z,2012-07-25T21:01:40Z
1630550,7ba74434deb525334ad2c6ca8a9776bc7a9102a1,RayRoestenburg,156425,"thats whassup! blockin's for suckas!
:)
",2012-07-25T21:07:14Z,2012-07-25T21:07:26Z
1630579,7ba74434deb525334ad2c6ca8a9776bc7a9102a1,viktorklang,10871,"For real!
",2012-07-25T21:15:06Z,2012-07-25T21:15:06Z
1680507,71fa783452a81935b97fd2454c3fee80e9591869,jboner,10701,"Profit. 
",2012-08-07T12:34:21Z,2012-08-07T12:34:21Z
1680509,71fa783452a81935b97fd2454c3fee80e9591869,jboner,10701,"Nice.
",2012-08-07T12:34:48Z,2012-08-07T12:34:48Z
1697301,bb790922628e5c92c893140cb05a30b4a547307d,jboner,10701,"I thought we agreed on that 'dsl' (and 'DSL') was a bad name
",2012-08-10T10:32:00Z,2012-08-10T10:32:00Z
1697502,bb790922628e5c92c893140cb05a30b4a547307d,rkuhn,470469,"We discussed that wrt. the name of the Actor subclass which adds the internal DSL (on which Philipp is working), IIRC, and there I still agree. But all of those pieces will form something which in effect is a DSL for using/writing actors, so I started calling the object which you need to import `ActorDSL`. The settings now are at `akka.actor.dsl` which also sounds fitting, or do you disagree? How else should it be named?
",2012-08-10T11:32:22Z,2012-08-10T11:32:22Z
1697584,bb790922628e5c92c893140cb05a30b4a547307d,jboner,10701,"We came up with a better name, didn't we? I don't remember what it was. But dsl is so vague, does not really say anything what is it about. 
",2012-08-10T11:55:57Z,2012-08-10T11:55:57Z
1697591,bb790922628e5c92c893140cb05a30b4a547307d,rkuhn,470469,"you’re thinking about the `trait Act extends Actor`, I think; this DSL thing here is one level up, so to speak
",2012-08-10T11:58:24Z,2012-08-10T11:58:24Z
1697593,bb790922628e5c92c893140cb05a30b4a547307d,jboner,10701,"Right. Ok. Makes sense. But I'd still prefer a better name than 'dsl'. But I don't have one now so let's leave it for now. 
",2012-08-10T12:00:12Z,2012-08-10T12:00:12Z
1706743,23b044275b42ca6dace2299c6a64b34e25d2f38d,jboner,10701,":+1:
",2012-08-13T16:06:35Z,2012-08-13T16:06:35Z
1706793,23b044275b42ca6dace2299c6a64b34e25d2f38d,patriknw,336161,"isn't it possible to make it even shorter?

```
actor {
  become {
    case ""hello"" ⇒ sender ! ""hi""
   }
 }
```
",2012-08-13T16:15:24Z,2012-08-13T16:15:24Z
1706809,23b044275b42ca6dace2299c6a64b34e25d2f38d,rkuhn,470469,"I agree that this is a nice dream, but this won't work because we need the `new` keyword in order to properly scope our implicits, foremost `self` as the sender for `!`. Thus, the potential for making it even shorter is limited to a gain of two charaters, if the trait's name were a single letter.
",2012-08-13T16:18:19Z,2012-08-13T16:18:19Z
1706828,23b044275b42ca6dace2299c6a64b34e25d2f38d,patriknw,336161,"ah, damn
",2012-08-13T16:20:58Z,2012-08-13T16:20:58Z
1710679,23b044275b42ca6dace2299c6a64b34e25d2f38d,jboner,10701,"Macro to the rescue?
",2012-08-14T08:19:18Z,2012-08-14T08:19:18Z
1711409,c94d2c7274657bc6f4a06078e9407a91ea471297,RayRoestenburg,156425,"Looks good. The consumer can wait in its own ec for registration, while others can get an activationFuture on their ec, seems more isolated.
That should prevent the possibility that someone is somehow blocking the consumer registration because it all happens in one queue on one ec /dispatcher somewhere? 
",2012-08-14T12:02:05Z,2012-08-14T12:02:05Z
1711434,c94d2c7274657bc6f4a06078e9407a91ea471297,viktorklang,10871,"Yup, and it also doesn't use something arbitrary as the default dispatcher.
",2012-08-14T12:07:36Z,2012-08-14T12:07:36Z
1711441,23b044275b42ca6dace2299c6a64b34e25d2f38d,rkuhn,470469,"Hmm, now that you mention this, it might be possible. But Eugene said that macros implementing traits is even more experimental than macros are by themselves, so maybe this can wait until Akka 2.2?
",2012-08-14T12:10:04Z,2012-08-14T12:10:04Z
1711443,c94d2c7274657bc6f4a06078e9407a91ea471297,RayRoestenburg,156425,"Cool, well caught!
",2012-08-14T12:10:16Z,2012-08-14T12:10:16Z
1711933,23b044275b42ca6dace2299c6a64b34e25d2f38d,jboner,10701,"Yeah, it can wait. But it will not look that good to either have: 
- 2 ways of doing the same thing or 
- go through deprecation and removal of a feature introduced in the previous release
",2012-08-14T13:54:20Z,2012-08-14T13:54:20Z
1711979,23b044275b42ca6dace2299c6a64b34e25d2f38d,rkuhn,470469,"I was thinking more along the lines of keeping it source compatible by changing `actor()` to be a macro which will check whether its argument is actually a class definition (and pass that on) or the proposed thing above; although I must say that in the latter case a lot more magic would be needed, because e.g. no `become` is usually in scope, so the code would not type-check before being passed to the macro. This is another reason why I would not want to rush things, we’ll have to see how macro-based APIs should be done.
",2012-08-14T14:06:46Z,2012-08-14T14:06:46Z
1712066,23b044275b42ca6dace2299c6a64b34e25d2f38d,jboner,10701,"I'd still think it would be interesting to explore if it is not possible to get closer to Patrik's syntax using macros. 
",2012-08-14T14:17:26Z,2012-08-14T14:17:26Z
1723738,3ab3aa2af2f504db2fa79743b663ed5fd6bc4628,helena,406103,"For 'case class MetricsGossip(data: Map[Address, NodeMetrics])' 
NodeMetrics has an Address, we can simplify to:
case class MetricsGossip(data: NodeMetrics) to access as gossip.data.address ?
",2012-08-16T14:19:07Z,2012-08-16T14:19:07Z
1723762,3ab3aa2af2f504db2fa79743b663ed5fd6bc4628,patriknw,336161,"yes, it doesn't have to be a map, but it need to be able to carry many NodeMetrics, one for each node in the cluster.
",2012-08-16T14:22:55Z,2012-08-16T14:22:55Z
1723818,3ab3aa2af2f504db2fa79743b663ed5fd6bc4628,helena,406103,"Right, I meant a Set of some sort :-)
",2012-08-16T14:32:12Z,2012-08-16T14:32:12Z
1723920,3ab3aa2af2f504db2fa79743b663ed5fd6bc4628,patriknw,336161,"sure, the actor can have an Map if that is more convenient to update, but the actual MetricsGossip can have a Set
",2012-08-16T14:46:17Z,2012-08-16T14:46:17Z
1724019,3ab3aa2af2f504db2fa79743b663ed5fd6bc4628,helena,406103,"The thing about having ClusterNodeMetricsCollector within ClusterCareDaemon that concerns me, and this may not be an issue to you, is that ClusterCareDaemon now becomes a large, slightly unwieldy body of code to maintain. I see from a design perspective why it's a good idea but just thought it worth mentioning.

So is the suggestion to create a new ClusterNodeMetricsCollector actor inside ClusterCoreDaemon, but still have all the current inner workings for collection (i.e. EWMA, SIGAR reflection, JMX, etc) in the file it is in now? 

Really like being able to know when the cluster member ring changes and be aware of state changes, that will greatly help the intelligence of this new feature.
",2012-08-16T15:01:44Z,2012-08-16T15:01:44Z
1724064,e9eea4da624201238c65bc96764bac44cfe664ae,helena,406103,"I like the addition of sealed trait Tick
",2012-08-16T15:06:54Z,2012-08-16T15:06:54Z
1724093,3ab3aa2af2f504db2fa79743b663ed5fd6bc4628,patriknw,336161,"I'm not sure I understand what you are proposing.
I suggest that ClusterCoreDaemon contains nothing related to metrics. All metrics related things goes into ClusterNodeMetricsCollector and related helper classes.

ClusterNodeMetricsCollector subscribes to the event bus to get information about members (that is in my metrics gossip commit).
",2012-08-16T15:11:32Z,2012-08-16T15:11:32Z
1724197,3ab3aa2af2f504db2fa79743b663ed5fd6bc4628,helena,406103,"My mistake, at first it looked as though you had made it an internal class.
",2012-08-16T15:33:43Z,2012-08-16T15:33:43Z
1737029,3ab3aa2af2f504db2fa79743b663ed5fd6bc4628,helena,406103,"localGossip is not used?
",2012-08-20T12:11:24Z,2012-08-20T12:11:24Z
1737453,3ab3aa2af2f504db2fa79743b663ed5fd6bc4628,patriknw,336161,"then remove it
",2012-08-20T13:47:24Z,2012-08-20T13:47:24Z
1742397,4afff4875776961fade4fd245e930e088f7912e9,patriknw,336161,"this doc is obsolete
",2012-08-21T10:49:19Z,2012-08-21T10:49:19Z
1742420,8211fd6e8f38b1a9724045ea5eb3c8971c913f63,patriknw,336161,":+1:
",2012-08-21T10:56:18Z,2012-08-21T10:56:18Z
1782590,c0adc6fc22335d8e6a7bdc494dc211dff877670e,drewhk,932285,"This is exactly what I need.
",2012-08-29T16:09:10Z,2012-08-29T16:09:10Z
1841331,41d7ad20db23991ce8d7b7bf4997a9f200192579,patriknw,336161,"private now?
",2012-09-12T07:19:53Z,2012-09-12T07:19:53Z
1841336,41d7ad20db23991ce8d7b7bf4997a9f200192579,patriknw,336161,"make the `todo` private if possible
LGTM
",2012-09-12T07:21:31Z,2012-09-12T07:21:31Z
1854614,e3bd02b82cbf098f809a81f81a575f77e11c2239,jboner,10701,"At this point I think that we can safely remove this line, there is no code left from the original implementation, right? 
",2012-09-14T10:16:45Z,2012-09-14T10:16:45Z
1854618,e3bd02b82cbf098f809a81f81a575f77e11c2239,jboner,10701,":+1:
",2012-09-14T10:18:12Z,2012-09-14T10:18:12Z
1854622,e3bd02b82cbf098f809a81f81a575f77e11c2239,patriknw,336161,"yeah, that's very true :-)
",2012-09-14T10:19:44Z,2012-09-14T10:19:44Z
1863039,48a0fda9915802d5516e476c489b01edc840a0a1,jboner,10701,"This is the way to do it. Scope it like this. Great. 
",2012-09-17T09:49:22Z,2012-09-17T09:49:22Z
1863045,48a0fda9915802d5516e476c489b01edc840a0a1,jboner,10701,"What is the benefit of having 'ConsistentHashable' and 'consistentHashKey' rather than the more generically usable 'Hashable' and 'hashKey'? 
",2012-09-17T09:50:50Z,2012-09-17T09:50:50Z
1863046,48a0fda9915802d5516e476c489b01edc840a0a1,jboner,10701,"final class for all messages? 
",2012-09-17T09:51:23Z,2012-09-17T09:51:23Z
1863058,48a0fda9915802d5516e476c489b01edc840a0a1,jboner,10701,"I think the method should be named 'withHashMapping' or just 'withMapping' since it is already scoped as a ConsistentHashingRouter.  
",2012-09-17T09:53:03Z,2012-09-17T09:53:03Z
1863063,48a0fda9915802d5516e476c489b01edc840a0a1,jboner,10701,"Very good. Thank you. 
",2012-09-17T09:53:24Z,2012-09-17T09:53:24Z
1863066,48a0fda9915802d5516e476c489b01edc840a0a1,patriknw,336161,"to make it very clear that this has nothing to do with `hashCode`
",2012-09-17T09:53:50Z,2012-09-17T09:53:50Z
1863072,48a0fda9915802d5516e476c489b01edc840a0a1,patriknw,336161,"not required - enough noise here anyway
",2012-09-17T09:55:41Z,2012-09-17T09:55:41Z
1863085,48a0fda9915802d5516e476c489b01edc840a0a1,jboner,10701,"I think 'hashKey' is clear enough. 
",2012-09-17T09:59:21Z,2012-09-17T09:59:21Z
1863087,48a0fda9915802d5516e476c489b01edc840a0a1,patriknw,336161,"ok `withHashMapping`
what about the scala name `consistentHashRoute`?
should I name that `hashRoute`?
I'm not sure about `Route`. I picked that because we already used `Route` for a very similar partial function in the routers.
Is `hashMapping` better there also?
",2012-09-17T09:59:24Z,2012-09-17T09:59:24Z
1863092,48a0fda9915802d5516e476c489b01edc840a0a1,jboner,10701,"It is best practice for immutable classes in Java. I think we should be idiomatic in our samples. 
http://www.javapractices.com/topic/TopicAction.do?Id=29
",2012-09-17T10:00:52Z,2012-09-17T10:00:52Z
1863099,48a0fda9915802d5516e476c489b01edc840a0a1,patriknw,336161,"Ok, I will change for `ConsistentHashableEnvelope` and `ConsistentHashMapping`.

But I will keep the verbose name in `ConsistentHashable`, because if user is implementing `ConsistentHashable` they will typically have both `hashCode` and `hashKey` which will cause confusion.
",2012-09-17T10:04:05Z,2012-09-17T10:04:05Z
1863101,48a0fda9915802d5516e476c489b01edc840a0a1,jboner,10701,"I do think we should not prefix with 'consistent' everywhere. No need to constrain ourselves like that. 
Where is 'consistentHashRoute'? Can't see it. What does it do? 
",2012-09-17T10:05:12Z,2012-09-17T10:05:12Z
1863105,48a0fda9915802d5516e476c489b01edc840a0a1,jboner,10701,"Change what? The names have to match up. 
",2012-09-17T10:06:11Z,2012-09-17T10:06:11Z
1863116,48a0fda9915802d5516e476c489b01edc840a0a1,patriknw,336161,"https://github.com/akka/akka/commit/a4dd6b754754fbdd61e1fcfa76497664380985df#L2R72

So I change to `hashRoute` or `hashMapping`.
",2012-09-17T10:11:02Z,2012-09-17T10:11:02Z
1863124,48a0fda9915802d5516e476c489b01edc840a0a1,jboner,10701,"hashMapping sounds good I think. 
",2012-09-17T10:13:05Z,2012-09-17T10:13:05Z
1863137,48a0fda9915802d5516e476c489b01edc840a0a1,patriknw,336161,"and all case classes should also be final, alright, I don't disagree with you so I change
",2012-09-17T10:16:27Z,2012-09-17T10:16:27Z
1863147,48a0fda9915802d5516e476c489b01edc840a0a1,patriknw,336161,"No

```
trait ConsistentHashable {
  def consistentHashKey: Any
}

case class ConsistentHashableEnvelope(message: Any, hashKey: Any)
  extends ConsistentHashable with RouterEnvelope {
  override def consistentHashKey: Any = hashKey
}
```

The reason, once again, is that implementation of ConsistentHashable goes into user code, and hashKey is not unique enough to avoid confusion and also possible naming conflicts.
",2012-09-17T10:18:52Z,2012-09-17T10:18:52Z
1863167,48a0fda9915802d5516e476c489b01edc840a0a1,jboner,10701,"Ideally yes, but I see now that we have not followed this practice before either, so it is up to you. 
",2012-09-17T10:23:48Z,2012-09-17T10:23:48Z
1863168,48a0fda9915802d5516e476c489b01edc840a0a1,jboner,10701,"Yeah. Intuitive what it means. 
",2012-09-17T10:24:03Z,2012-09-17T10:24:03Z
1863171,48a0fda9915802d5516e476c489b01edc840a0a1,jboner,10701,"Ok. Fine. 
",2012-09-17T10:24:55Z,2012-09-17T10:24:55Z
1863281,48a0fda9915802d5516e476c489b01edc840a0a1,patriknw,336161,"`hashMapping` it will be
",2012-09-17T10:46:07Z,2012-09-17T10:46:07Z
1863444,d59612609fec5e8e20dc40ce360b49dd0088d90a,rkuhn,470469,"nitpick again: if unused, call it `_`
",2012-09-17T11:27:39Z,2012-09-17T11:27:39Z
1863447,48a0fda9915802d5516e476c489b01edc840a0a1,rkuhn,470469,"ah, sorry for the previous nitpick: you fixed it already
",2012-09-17T11:28:23Z,2012-09-17T11:28:23Z
